"","id_policy","id_client","premium","claim_amount"
"92382","A00084527-V01","A00084527",124.589244453868,0
"92396","A00084540-V01","A00084540",110.608476860306,0
"92427","A00084570-V01","A00084570",89.0805465463588,93.03
"92435","A00084578-V01","A00084578",76.9289136332615,0
"92451","A00084592-V01","A00084592",121.588419263031,0
"92452","A00084593-V01","A00084593",103.27445568441,0
"92453","A00084594-V01","A00084594",35.3405287770968,0
"92478","A00084616-V01","A00084616",38.3246145822638,0
"92482","A00084620-V01","A00084620",96.1111947116863,0
"92483","A00084621-V01","A00084621",36.0337560470716,0
"92490","A00084628-V01","A00084628",68.2986532632761,-763.4
"92491","A00084629-V01","A00084629",126.057752171256,0
"92499","A00084637-V01","A00084637",114.89900986359,333.52
"92504","A00084642-V01","A00084642",71.0356356506546,0
"92515","A00084653-V01","A00084653",104.953124701929,0
"92526","A00084664-V01","A00084664",32.1729554287557,0
"92537","A00084675-V01","A00084675",114.567147378072,0
"92545","A00084683-V01","A00084683",133.566216892181,0
"92547","A00084685-V01","A00084685",35.7856515180861,0
"92548","A00084686-V01","A00084686",65.4048983660876,0
"92557","A00084695-V01","A00084695",42.6823814662621,0
"92561","A00084699-V01","A00084699",105.756965952185,0
"92565","A00084703-V01","A00084703",38.8086990658857,0
"92574","A00084712-V01","A00084712",36.734781102073,0
"92575","A00084713-V01","A00084713",42.0358091276424,0
"92576","A00084714-V01","A00084714",57.8082002726479,0
"92583","A00084721-V01","A00084721",14.6126380699435,0
"92608","A00084743-V01","A00084743",174.472597128754,0
"92636","A00084770-V01","A00084770",98.4756979918675,122.48
"92653","A00084787-V01","A00084787",120.539201875549,0
"92655","A00084789-V01","A00084789",38.6042259285792,0
"92659","A00084793-V01","A00084793",81.4839598509924,0
"92669","A00084802-V01","A00084802",19.0672491297198,0
"92674","A00084807-V01","A00084807",32.0379157501156,1236
"92682","A00084815-V01","A00084815",205.785077380546,0
"92684","A00084817-V01","A00084817",30.7860829089573,0
"92699","A00084830-V01","A00084830",128.609570134214,0
"92718","A00084846-V01","A00084846",11.8862520612146,0
"92722","A00084850-V01","A00084850",102.670346358806,0
"92732","A00084859-V01","A00084859",74.8792549478982,0
"92736","A00084863-V01","A00084863",26.1392350629045,0
"92750","A00084876-V01","A00084876",33.9582735943062,0
"92753","A00084879-V01","A00084879",107.81933148357,0
"92768","A00084892-V01","A00084892",19.6766214194486,0
"92776","A00084898-V01","A00084898",155.033110634858,0
"92780","A00084901-V01","A00084901",33.3649244684656,0
"92781","A00084902-V01","A00084902",59.4115401075428,565.72
"92782","A00084903-V01","A00084903",93.2579727893968,0
"92796","A00084916-V01","A00084916",129.505997567124,0
"92799","A00084919-V01","A00084919",90.1781145436274,0
"92837","A00084951-V01","A00084951",34.2841719216563,0
"92847","A00084961-V01","A00084961",41.2709730374662,0
"92853","A00084966-V01","A00084966",41.520302527328,0
"92873","A00084984-V01","A00084984",111.774457533858,0
"92875","A00084986-V01","A00084986",101.109772259287,0
"92876","A00084987-V01","A00084987",72.5651682623284,0
"92877","A00084988-V01","A00084988",92.3632197434218,0
"92883","A00084993-V01","A00084993",33.5030446485531,0
"92897","A00085006-V01","A00085006",32.859168403579,0
"92904","A00085013-V01","A00085013",22.5697713101545,0
"92907","A00085016-V01","A00085016",9.81339504339947,0
"92913","A00085022-V01","A00085022",92.521543250869,0
"92927","A00085034-V01","A00085034",98.9078877344792,0
"92943","A00085048-V01","A00085048",133.21343963258,0
"92948","A00085053-V01","A00085053",31.0822029428435,0
"92962","A00085066-V01","A00085066",14.7653699167595,0
"92963","A00085066-V02","A00085066",29.4341182458632,0
"92969","A00085072-V01","A00085072",53.4724136417154,0
"92981","A00085082-V01","A00085082",117.949656034235,0
"93007","A00085107-V01","A00085107",42.448435754248,0
"93008","A00085108-V01","A00085108",42.4098786057589,0
"93015","A00085115-V01","A00085115",120.421158896837,0
"93016","A00085116-V01","A00085116",145.304662218633,0
"93026","A00085126-V01","A00085126",103.577620188096,2087.02
"93027","A00085127-V01","A00085127",40.7565731957779,255.6
"93037","A00085137-V01","A00085137",85.1573725473823,0
"93039","A00085139-V01","A00085139",136.087656518387,0
"93086","A00085181-V01","A00085181",44.7412872196318,0
"93089","A00085184-V01","A00085184",36.8560470232382,0
"93095","A00085190-V01","A00085190",53.3889098695,0
"93112","A00085206-V01","A00085206",137.086384831874,1236
"93140","A00085232-V01","A00085232",20.6838542925204,0
"93165","A00085255-V01","A00085255",24.6897986630295,0
"93177","A00085265-V01","A00085265",121.366198559433,0
"93182","A00085270-V01","A00085270",108.976476980968,0
"93183","A00085271-V01","A00085271",173.390332480754,0
"93185","A00085273-V01","A00085273",54.9403378215892,0
"93196","A00085283-V01","A00085283",114.689466536023,0
"93198","A00085285-V01","A00085285",112.07026026286,0
"93205","A00085292-V01","A00085292",37.3420659925952,0
"93208","A00085295-V01","A00085295",121.057005437273,0
"93220","A00085306-V01","A00085306",122.043264592434,0
"93221","A00085306-V02","A00085306",146.861666980571,0
"93222","A00085307-V01","A00085307",13.5806633732649,0
"93230","A00085314-V01","A00085314",44.4439318633025,0
"93233","A00085317-V01","A00085317",56.4393763434704,0
"93255","A00085339-V01","A00085339",21.8132760641302,0
"93259","A00085343-V01","A00085343",52.8611831578768,0
"93278","A00085361-V01","A00085361",108.878671602665,0
"93279","A00085361-V02","A00085361",46.4338969960328,0
"93296","A00085378-V01","A00085378",12.5959650084641,0
"93300","A00085381-V01","A00085381",39.2799184727673,0
"93301","A00085382-V01","A00085382",33.5271620879171,0
"93337","A00085417-V01","A00085417",154.274227898155,0
"93339","A00085419-V01","A00085419",124.64586546105,0
"93344","A00085424-V01","A00085424",24.0167046434392,0
"93382","A00085459-V01","A00085459",23.9617182693578,0
"93388","A00085465-V01","A00085465",17.4351377131233,0
"93389","A00085466-V01","A00085466",95.9849725283017,0
"93397","A00085474-V01","A00085474",23.9375654566131,0
"93401","A00085477-V01","A00085477",161.269202868551,0
"93425","A00085500-V01","A00085500",88.5348447598152,0
"93433","A00085508-V01","A00085508",144.835579516294,0
"93441","A00085516-V01","A00085516",118.893161145941,0
"93454","A00085529-V01","A00085529",34.7915314475254,0
"93464","A00085539-V01","A00085539",109.663569486423,0
"93466","A00085541-V01","A00085541",31.2585084403335,258.2
"93473","A00085548-V01","A00085548",174.438700732186,0
"93474","A00085549-V01","A00085549",34.4791824717007,0
"93475","A00085550-V01","A00085550",110.625645267055,0
"93496","A00085567-V01","A00085567",93.2579727893968,0
"93524","A00085594-V01","A00085594",24.4078942464805,0
"93526","A00085596-V01","A00085596",126.820067115494,0
"93527","A00085597-V01","A00085597",84.686048966569,0
"93532","A00085602-V01","A00085602",95.2330894619355,0
"93544","A00085613-V01","A00085613",28.961412250104,0
"93547","A00085615-V01","A00085615",54.7111195775179,194.68
"93548","A00085615-V02","A00085615",175.773121045237,2032.56
"93549","A00085615-V03","A00085615",42.5957534257124,0
"93560","A00085626-V01","A00085626",133.609758407567,0
"93564","A00085630-V01","A00085630",42.7785091665644,0
"93574","A00085639-V01","A00085639",100.720096798013,983.91
"93586","A00085650-V01","A00085650",27.4308710385066,199.73
"93603","A00085662-V01","A00085662",95.7187767978582,0
"93647","A00085704-V01","A00085704",33.1669224563017,0
"93653","A00085710-V01","A00085710",50.9179867741113,0
"93662","A00085718-V01","A00085718",27.2481065108642,0
"93663","A00085719-V01","A00085719",56.5504340061142,0
"93668","A00085724-V01","A00085724",127.341560576049,0
"93669","A00085725-V01","A00085725",33.3206631217655,0
"93675","A00085731-V01","A00085731",110.917533050665,0
"93677","A00085733-V01","A00085733",24.947104271905,0
"93678","A00085733-V02","A00085733",59.0439967732618,0
"93705","A00085757-V01","A00085757",106.205851644228,0
"93706","A00085758-V01","A00085758",47.5517239655605,0
"93711","A00085762-V01","A00085762",103.826291075148,0
"93714","A00085765-V01","A00085765",23.1158123460521,0
"93742","A00085790-V01","A00085790",151.529050916772,0
"93744","A00085792-V01","A00085792",80.2627355498611,0
"93745","A00085793-V01","A00085793",116.938317365456,0
"93747","A00085795-V01","A00085795",18.4391974240393,0
"93748","A00085796-V01","A00085796",14.4502434769704,0
"93756","A00085804-V01","A00085804",28.4966229099394,0
"93785","A00085831-V01","A00085831",89.1625388983663,0
"93808","A00085854-V01","A00085854",127.973401957289,0
"93818","A00085863-V01","A00085863",25.235839165669,0
"93819","A00085863-V02","A00085863",30.8506312606753,0
"93822","A00085866-V01","A00085866",131.748606557537,0
"93847","A00085891-V01","A00085891",88.7849077449843,0
"93849","A00085893-V01","A00085893",71.7417708859338,0
"93854","A00085896-V01","A00085896",202.889480760032,0
"93861","A00085902-V01","A00085902",52.2158205025736,0
"93862","A00085902-V02","A00085902",15.9306315685116,0
"93866","A00085906-V01","A00085906",53.510914511579,0
"93874","A00085914-V01","A00085914",132.338457015073,0
"93875","A00085914-V02","A00085914",18.0874713582865,0
"93882","A00085920-V01","A00085920",161.776648554723,1259.09
"93889","A00085925-V01","A00085925",11.7149720593093,0
"93909","A00085943-V01","A00085943",147.950605407255,663.59
"93914","A00085948-V01","A00085948",23.8398452531979,0
"93916","A00085950-V01","A00085950",126.893212886023,0
"93930","A00085961-V01","A00085961",15.3812922120745,0
"93932","A00085963-V01","A00085963",33.2095638825642,0
"93935","A00085966-V01","A00085966",91.7670310432155,-837.15
"93943","A00085973-V01","A00085973",16.1680026688037,0
"93953","A00085983-V01","A00085983",121.26380796858,527.48
"93958","A00085988-V01","A00085988",179.091011780318,0
"93978","A00086005-V01","A00086005",143.420865137986,628.09
"93985","A00086010-V01","A00086010",19.5962306699704,0
"93997","A00086022-V01","A00086022",190.125624058317,0
"94013","A00086036-V01","A00086036",149.391241566185,0
"94016","A00086039-V01","A00086039",149.896870579492,0
"94030","A00086051-V01","A00086051",152.57612153351,0
"94031","A00086052-V01","A00086052",40.3437970195626,0
"94041","A00086062-V01","A00086062",72.3146459145263,0
"94053","A00086074-V01","A00086074",66.1953290239367,0
"94056","A00086077-V01","A00086077",34.0223277958911,0
"94057","A00086078-V01","A00086078",31.6316846164885,0
"94079","A00086097-V01","A00086097",83.4483717978863,0
"94113","A00086130-V01","A00086130",173.783675429338,0
"94124","A00086140-V01","A00086140",85.7135469958002,0
"94126","A00086142-V01","A00086142",87.5897033791844,0
"94128","A00086144-V01","A00086144",16.8939806123201,0
"94130","A00086146-V01","A00086146",45.1854823002084,0
"94131","A00086147-V01","A00086147",123.620879630708,476.37
"94136","A00086151-V01","A00086151",24.15688839996,0
"94141","A00086156-V01","A00086156",151.241858486059,0
"94144","A00086159-V01","A00086159",19.0692912460139,0
"94146","A00086161-V01","A00086161",116.129385868545,0
"94172","A00086185-V01","A00086185",105.400572315245,0
"94174","A00086187-V01","A00086187",18.9498406470586,0
"94179","A00086192-V01","A00086192",18.7100287751077,0
"94182","A00086195-V01","A00086195",79.911631622361,0
"94183","A00086195-V02","A00086195",101.031364516359,-533.12
"94190","A00086202-V01","A00086202",17.6114768505625,0
"94192","A00086204-V01","A00086204",139.08651990432,0
"94193","A00086204-V02","A00086204",78.811484183644,0
"94216","A00086222-V01","A00086222",86.4409334727375,0
"94220","A00086226-V01","A00086226",128.074165244279,0
"94227","A00086232-V01","A00086232",77.688418727307,0
"94251","A00086252-V01","A00086252",123.598648564197,0
"94268","A00086266-V01","A00086266",64.7120745099957,0
"94274","A00086272-V01","A00086272",139.37066972516,0
"94284","A00086282-V01","A00086282",11.9126556588047,0
"94285","A00086282-V02","A00086282",73.8934385953904,0
"94287","A00086284-V01","A00086284",39.0983833271201,0
"94301","A00086297-V01","A00086297",44.4534704608823,0
"94305","A00086301-V01","A00086301",38.338138113809,0
"94319","A00086313-V01","A00086313",8.57336441386582,0
"94323","A00086317-V01","A00086317",18.1198248196169,0
"94356","A00086346-V01","A00086346",26.4200161445254,0
"94362","A00086352-V01","A00086352",77.9057332872093,0
"94368","A00086357-V01","A00086357",25.7670687043095,0
"94369","A00086358-V01","A00086358",165.391076522846,0
"94377","A00086366-V01","A00086366",165.041148352657,0
"94379","A00086368-V01","A00086368",59.4397649735503,0
"94382","A00086371-V01","A00086371",120.303315191384,0
"94385","A00086374-V01","A00086374",13.3252342766612,-826.73
"94395","A00086384-V01","A00086384",20.9630367776599,0
"94397","A00086386-V01","A00086386",13.9172276261906,0
"94398","A00086386-V02","A00086386",20.814229586606,0
"94399","A00086386-V03","A00086386",20.814229586606,0
"94400","A00086387-V01","A00086387",55.8962837682421,0
"94407","A00086391-V01","A00086391",57.6486898358589,0
"94422","A00086405-V01","A00086405",37.4674200668519,0
"94424","A00086407-V01","A00086407",25.3336269429224,0
"94428","A00086411-V01","A00086411",22.8655287743638,0
"94453","A00086432-V01","A00086432",75.8710921508643,0
"94457","A00086436-V01","A00086436",114.090201448868,0
"94458","A00086437-V01","A00086437",104.878285852817,0
"94461","A00086440-V01","A00086440",47.6894124444535,0
"94473","A00086451-V01","A00086451",158.881797608829,0
"94474","A00086452-V01","A00086452",49.1135779308212,558.92
"94479","A00086457-V01","A00086457",190.488202573781,0
"94481","A00086459-V01","A00086459",37.5088089224917,0
"94503","A00086479-V01","A00086479",25.3329773215494,0
"94514","A00086488-V01","A00086488",57.6356086971134,0
"94521","A00086495-V01","A00086495",71.4014775863159,0
"94529","A00086502-V01","A00086502",92.5670956190737,2692.61
"94546","A00086516-V01","A00086516",16.0936838634831,0
"94552","A00086521-V01","A00086521",75.6425656904632,0
"94556","A00086524-V01","A00086524",14.9822784417865,0
"94562","A00086530-V01","A00086530",63.2725954080291,0
"94564","A00086532-V01","A00086532",50.3535778806334,0
"94567","A00086535-V01","A00086535",113.714197019712,0
"94569","A00086537-V01","A00086537",13.8806919470727,0
"94570","A00086538-V01","A00086538",33.5671022147675,0
"94575","A00086542-V01","A00086542",66.4899815623171,0
"94586","A00086552-V01","A00086552",37.4088067035438,0
"94592","A00086558-V01","A00086558",107.514107530278,0
"94596","A00086562-V01","A00086562",124.64586546105,0
"94612","A00086576-V01","A00086576",134.999714103207,2471.6
"94626","A00086590-V01","A00086590",93.3497091799137,0
"94633","A00086596-V01","A00086596",139.744144737757,3478.97
"94634","A00086596-V02","A00086596",161.538391029155,0
"94635","A00086597-V01","A00086597",128.239838800939,0
"94638","A00086600-V01","A00086600",80.8883454037462,0
"94650","A00086612-V01","A00086612",40.1233375689571,0
"94662","A00086623-V01","A00086623",20.0397555785848,0
"94664","A00086625-V01","A00086625",129.896453714035,0
"94665","A00086625-V02","A00086625",80.2451435397849,0
"94666","A00086625-V03","A00086625",83.0084256282946,0
"94669","A00086628-V01","A00086628",85.992265429559,0
"94670","A00086628-V02","A00086628",32.8897525386664,0
"94674","A00086632-V01","A00086632",134.065726858171,0
"94682","A00086639-V01","A00086639",152.968316454009,0
"94694","A00086651-V01","A00086651",124.690012303862,0
"94702","A00086658-V01","A00086658",102.825456099225,0
"94705","A00086661-V01","A00086661",64.6443752773572,-284.79
"94709","A00086664-V01","A00086664",35.2823215874618,0
"94721","A00086674-V01","A00086674",73.2913105544634,0
"94722","A00086674-V02","A00086674",128.819919289869,0
"94727","A00086679-V01","A00086679",101.748675428433,0
"94732","A00086684-V01","A00086684",51.6518601565174,0
"94746","A00086696-V01","A00086696",106.473836406163,0
"94761","A00086709-V01","A00086709",69.7872508876042,0
"94762","A00086709-V02","A00086709",92.5716009664517,0
"94764","A00086711-V01","A00086711",88.1610843627917,0
"94776","A00086723-V01","A00086723",132.397895485619,0
"94785","A00086731-V01","A00086731",26.9049146664427,0
"94789","A00086735-V01","A00086735",76.899757391725,0
"94791","A00086737-V01","A00086737",27.48517807505,0
"94797","A00086743-V01","A00086743",100.98886718552,0
"94809","A00086754-V01","A00086754",110.762611864876,0
"94813","A00086758-V01","A00086758",69.2711820361863,0
"94815","A00086760-V01","A00086760",199.145903809191,0
"94825","A00086769-V01","A00086769",122.439075330646,5066.15
"94826","A00086770-V01","A00086770",111.263846187048,0
"94830","A00086774-V01","A00086774",41.4902059625971,0
"94838","A00086782-V01","A00086782",16.5058136412007,0
"94839","A00086783-V01","A00086783",37.6208457782691,0
"94844","A00086788-V01","A00086788",88.853450537441,0
"94847","A00086791-V01","A00086791",128.785060837026,0
"94858","A00086802-V01","A00086802",111.40973211133,0
"94859","A00086802-V02","A00086802",15.8430457575695,0
"94897","A00086839-V01","A00086839",82.889075131468,0
"94907","A00086848-V01","A00086848",95.9279254192157,0
"94913","A00086853-V01","A00086853",92.133371500349,0
"94941","A00086877-V01","A00086877",93.9942619399449,0
"94943","A00086879-V01","A00086879",52.7172270836463,0
"94952","A00086888-V01","A00086888",313.387019949468,0
"94953","A00086889-V01","A00086889",96.228999859076,0
"94961","A00086896-V01","A00086896",47.2265192521874,0
"94974","A00086908-V01","A00086908",184.969685073798,0
"94977","A00086911-V01","A00086911",23.6549886402523,1319.24
"94985","A00086917-V01","A00086917",20.5695514884407,0
"94997","A00086928-V01","A00086928",80.9261312276086,0
"95003","A00086933-V01","A00086933",87.0650011390183,0
"95004","A00086934-V01","A00086934",107.614316794818,0
"95005","A00086935-V01","A00086935",103.996507113071,3696.48
"95015","A00086944-V01","A00086944",12.0443981062705,0
"95019","A00086948-V01","A00086948",95.6855327152527,0
"95023","A00086952-V01","A00086952",10.0505450833053,0
"95032","A00086961-V01","A00086961",42.4978217061771,0
"95049","A00086978-V01","A00086978",90.2237167227292,0
"95064","A00086993-V01","A00086993",146.068923632212,0
"95068","A00086997-V01","A00086997",116.33806477129,0
"95077","A00087004-V01","A00087004",35.9877135418408,1236
"95091","A00087017-V01","A00087017",161.208828597317,0
"95092","A00087018-V01","A00087018",18.9014706629358,0
"95093","A00087019-V01","A00087019",104.381222998737,0
"95103","A00087026-V01","A00087026",129.26916030453,0
"95109","A00087030-V01","A00087030",36.7386500941437,228.83
"95110","A00087031-V01","A00087031",49.5160901590701,0
"95111","A00087032-V01","A00087032",20.2530076656675,0
"95114","A00087035-V01","A00087035",24.3616089735354,0
"95120","A00087041-V01","A00087041",68.383766253559,0
"95121","A00087042-V01","A00087042",22.9858667416471,0
"95124","A00087045-V01","A00087045",22.764779861381,0
"95131","A00087052-V01","A00087052",76.0977998638165,0
"95132","A00087052-V02","A00087052",44.800269123556,0
"95140","A00087058-V01","A00087058",140.18785845621,0
"95144","A00087061-V01","A00087061",185.005319451673,430.33
"95151","A00087068-V01","A00087068",17.5140223035927,0
"95168","A00087082-V01","A00087082",38.2649165181567,437.43
"95181","A00087094-V01","A00087094",135.99467979271,0
"95183","A00087096-V01","A00087096",44.8917482499554,0
"95186","A00087099-V01","A00087099",112.827198166283,2443.26
"95212","A00087125-V01","A00087125",30.5938202610993,0
"95216","A00087129-V01","A00087129",156.050297595918,0
"95230","A00087143-V01","A00087143",149.225926770261,1609.54
"95244","A00087155-V01","A00087155",18.7014584703029,0
"95246","A00087157-V01","A00087157",35.2387568563032,0
"95261","A00087171-V01","A00087171",43.2565706543226,0
"95265","A00087175-V01","A00087175",46.8925893890447,0
"95280","A00087188-V01","A00087188",20.8571696719162,0
"95282","A00087190-V01","A00087190",149.665262138925,0
"95283","A00087191-V01","A00087191",95.4133111432411,0
"95285","A00087193-V01","A00087193",70.9874894021175,0
"95288","A00087196-V01","A00087196",152.827922839985,0
"95293","A00087200-V01","A00087200",30.8632212050959,0
"95299","A00087206-V01","A00087206",44.4948831952089,0
"95302","A00087209-V01","A00087209",31.0630142638086,0
"95306","A00087213-V01","A00087213",19.1745622976575,0
"95307","A00087213-V02","A00087213",124.446746478194,0
"95308","A00087213-V03","A00087213",43.6659417343904,0
"95312","A00087217-V01","A00087217",12.5854466102023,0
"95313","A00087218-V01","A00087218",42.6321366791474,0
"95326","A00087230-V01","A00087230",102.179156866937,1335.26
"95327","A00087231-V01","A00087231",57.8563910435045,0
"95329","A00087233-V01","A00087233",98.5035136756448,0
"95337","A00087241-V01","A00087241",83.3986196092962,0
"95350","A00087254-V01","A00087254",26.1306526761694,0
"95354","A00087257-V01","A00087257",48.8565912136366,0
"95362","A00087264-V01","A00087264",76.0088933309979,0
"95363","A00087265-V01","A00087265",162.509802597194,0
"95365","A00087267-V01","A00087267",40.1932053977113,0
"95369","A00087271-V01","A00087271",86.5019692657015,0
"95378","A00087279-V01","A00087279",43.3973389424417,0
"95383","A00087284-V01","A00087284",70.6819102124911,0
"95384","A00087285-V01","A00087285",28.9835453977287,0
"95397","A00087296-V01","A00087296",26.8922181049277,0
"95406","A00087305-V01","A00087305",105.054743699537,0
"95412","A00087310-V01","A00087310",90.5001839327657,0
"95435","A00087327-V01","A00087327",67.5987178745377,0
"95436","A00087327-V02","A00087327",40.9076784863283,0
"95443","A00087332-V01","A00087332",24.5444108822449,0
"95455","A00087342-V01","A00087342",199.878165802955,0
"95457","A00087344-V01","A00087344",102.942214916687,0
"95458","A00087344-V02","A00087344",52.5981449251057,0
"95473","A00087358-V01","A00087358",29.9230878558818,0
"95478","A00087363-V01","A00087363",88.921684572259,0
"95518","A00087398-V01","A00087398",157.344167566221,0
"95556","A00087432-V01","A00087432",21.0148896000579,0
"95561","A00087437-V01","A00087437",112.665532852748,0
"95603","A00087476-V01","A00087476",121.097527278631,0
"95608","A00087481-V01","A00087481",72.5020288127121,0
"95609","A00087482-V01","A00087482",133.308179165585,0
"95617","A00087490-V01","A00087490",79.4452619302763,0
"95628","A00087499-V01","A00087499",139.988196949538,0
"95635","A00087506-V01","A00087506",127.14520487633,0
"95648","A00087518-V01","A00087518",171.449070202816,0
"95658","A00087527-V01","A00087527",28.3388003550917,0
"95686","A00087555-V01","A00087555",38.2649165181567,0
"95712","A00087579-V01","A00087579",135.416081435316,104.84
"95718","A00087585-V01","A00087585",156.817753931161,0
"95760","A00087624-V01","A00087624",62.9989783614754,0
"95775","A00087639-V01","A00087639",57.6914336663059,0
"95784","A00087648-V01","A00087648",28.789834262785,0
"95796","A00087658-V01","A00087658",108.904067084733,0
"95800","A00087662-V01","A00087662",66.8201602288868,0
"95803","A00087665-V01","A00087665",76.7287544955396,0
"95832","A00087691-V01","A00087691",92.5504767384706,0
"95833","A00087692-V01","A00087692",117.417042084557,0
"95834","A00087692-V02","A00087692",34.8851553912994,0
"95843","A00087700-V01","A00087700",106.268107419499,0
"95845","A00087702-V01","A00087702",62.4349759523826,0
"95847","A00087704-V01","A00087704",134.797398914281,0
"95854","A00087710-V01","A00087710",30.6652737215748,0
"95873","A00087729-V01","A00087729",111.703077884521,2468.97
"95887","A00087742-V01","A00087742",59.7743991514878,0
"95912","A00087765-V01","A00087765",87.1013343481118,0
"95913","A00087765-V02","A00087765",276.846661628839,0
"95914","A00087765-V03","A00087765",25.452653657433,0
"95920","A00087770-V01","A00087770",31.1073525331405,0
"95936","A00087784-V01","A00087784",80.2279578495587,185.79
"95939","A00087787-V01","A00087787",23.9283231179704,0
"95949","A00087797-V01","A00087797",154.861794033281,0
"95954","A00087800-V01","A00087800",33.7426886137515,0
"95958","A00087803-V01","A00087803",19.3470081934934,0
"95959","A00087803-V02","A00087803",101.756657343538,0
"95962","A00087806-V01","A00087806",89.1288980472239,0
"95971","A00087815-V01","A00087815",95.4055973827158,0
"95975","A00087819-V01","A00087819",53.1648253020612,0
"95977","A00087821-V01","A00087821",23.2667677999446,0
"95978","A00087821-V02","A00087821",22.4145679041182,0
"95996","A00087837-V01","A00087837",112.917556949879,0
"96005","A00087845-V01","A00087845",132.303240875082,0
"96009","A00087848-V01","A00087848",131.249168122833,0
"96011","A00087850-V01","A00087850",26.7871195794379,0
"96014","A00087852-V01","A00087852",47.6273233082659,0
"96015","A00087852-V02","A00087852",127.412691180762,0
"96021","A00087858-V01","A00087858",128.054996661358,0
"96022","A00087858-V02","A00087858",78.1927615283953,0
"96029","A00087864-V01","A00087864",65.2309303828362,0
"96033","A00087868-V01","A00087868",162.615580679748,0
"96036","A00087871-V01","A00087871",43.5816599857015,0
"96051","A00087884-V01","A00087884",119.386303759789,0
"96062","A00087893-V01","A00087893",150.092022572855,0
"96087","A00087917-V01","A00087917",96.3431187772359,0
"96088","A00087917-V02","A00087917",17.5671966724372,0
"96115","A00087943-V01","A00087943",135.065005601353,0
"96124","A00087951-V01","A00087951",23.4071611493009,0
"96131","A00087958-V01","A00087958",17.3907996275412,0
"96146","A00087972-V01","A00087972",100.027892960339,0
"96153","A00087979-V01","A00087979",151.878963344286,0
"96166","A00087990-V01","A00087990",97.923841549501,0
"96170","A00087994-V01","A00087994",35.5834488583134,0
"96180","A00088004-V01","A00088004",83.2759753325407,313.88
"96208","A00088032-V01","A00088032",48.2057875982009,0
"96214","A00088038-V01","A00088038",96.0971578542515,132.22
"96218","A00088041-V01","A00088041",147.64943265182,0
"96219","A00088041-V02","A00088041",181.942416024398,0
"96220","A00088042-V01","A00088042",110.030908750261,0
"96224","A00088045-V01","A00088045",52.8602679273062,0
"96234","A00088055-V01","A00088055",73.7004385835829,0
"96236","A00088057-V01","A00088057",123.452860451395,0
"96237","A00088057-V02","A00088057",116.309064008794,0
"96247","A00088066-V01","A00088066",148.526893827161,0
"96250","A00088069-V01","A00088069",135.304628206828,0
"96254","A00088073-V01","A00088073",96.5326094102724,0
"96269","A00088087-V01","A00088087",136.867392397507,0
"96287","A00088105-V01","A00088105",135.076359769147,0
"96299","A00088115-V01","A00088115",106.025767437379,2320.05
"96309","A00088124-V01","A00088124",87.8531337126172,0
"96330","A00088143-V01","A00088143",303.973243783385,11586.78
"96335","A00088148-V01","A00088148",181.104171259191,1096.21
"96337","A00088150-V01","A00088150",142.464806549603,0
"96350","A00088163-V01","A00088163",31.9937890001431,0
"96368","A00088180-V01","A00088180",84.0058605000412,0
"96369","A00088181-V01","A00088181",33.4331321760317,0
"96379","A00088191-V01","A00088191",61.4011014655573,0
"96381","A00088193-V01","A00088193",33.6647551552612,2572
"96394","A00088206-V01","A00088206",91.8314293192996,0
"96422","A00088233-V01","A00088233",211.361510120237,0
"96423","A00088233-V02","A00088233",25.2401513061748,0
"96425","A00088235-V01","A00088235",62.0607960121542,95.94
"96443","A00088249-V01","A00088249",71.8331333991051,0
"96472","A00088274-V01","A00088274",87.039060965608,0
"96473","A00088274-V02","A00088274",13.4872291005434,0
"96484","A00088285-V01","A00088285",43.0907483248756,0
"96486","A00088287-V01","A00088287",152.345218123701,0
"96495","A00088293-V01","A00088293",14.8392403596389,0
"96496","A00088293-V02","A00088293",127.852302094389,2064.13
"96499","A00088296-V01","A00088296",16.7279158462097,0
"96505","A00088302-V01","A00088302",102.179156866937,0
"96508","A00088305-V01","A00088305",53.8541334264118,0
"96514","A00088311-V01","A00088311",129.505997567124,0
"96531","A00088327-V01","A00088327",42.128889669398,0
"96549","A00088343-V01","A00088343",43.8378345300039,0
"96555","A00088349-V01","A00088349",118.515337648266,0
"96569","A00088363-V01","A00088363",146.577653286678,0
"96596","A00088389-V01","A00088389",56.4137885097432,0
"96601","A00088393-V01","A00088393",169.661411974502,0
"96604","A00088395-V01","A00088395",103.955158998705,0
"96651","A00088436-V01","A00088436",38.0721955025636,1854
"96657","A00088442-V01","A00088442",21.0147606420643,0
"96662","A00088447-V01","A00088447",132.330958581119,0
"96703","A00088483-V01","A00088483",23.9748344714132,0
"96704","A00088483-V02","A00088483",96.1275337707093,0
"96718","A00088496-V01","A00088496",88.404979777602,0
"96720","A00088498-V01","A00088498",174.155282690479,0
"96728","A00088506-V01","A00088506",288.258934485123,448.72
"96729","A00088507-V01","A00088507",120.96514744616,0
"96751","A00088528-V01","A00088528",38.918223683376,0
"96765","A00088540-V01","A00088540",105.896150907507,0
"96768","A00088543-V01","A00088543",154.15933001857,0
"96774","A00088549-V01","A00088549",19.5061556518788,0
"96788","A00088562-V01","A00088562",124.340374436296,0
"96790","A00088564-V01","A00088564",9.84551454985967,0
"96794","A00088567-V01","A00088567",100.090639003818,0
