"";"pol_coverage.Median1";"pol_coverage.Median2";"pol_coverage.Mini";"pol_pay_freq.Biannual";"pol_pay_freq.Monthly";"pol_pay_freq.Quarterly";"pol_payd.Yes";"pol_usage.AllTrips";"pol_usage.Professional";"pol_usage.Retired";"drv_drv2.Yes";"drv_sex1.F";"drv_sex2.M";"vh_fuel.Gasoline";"vh_fuel.Hybrid";"vh_type.Commercial";"pol_duration_quali_freq.[30,Inf)";"pol_sit_duration_quali_freq.2";"pol_sit_duration_quali_freq.3";"pol_sit_duration_quali_freq.4";"pol_sit_duration_quali_freq.5";"pol_sit_duration_quali_freq.[6,Inf)";"pol_bonus_quali_freq.[0.51,Inf)";"drv_age1_quali_freq.[0,45)";"drv_age1_quali_freq.[75,Inf)";"drv_age2_quali_freq.[1,28)";"drv_age2_quali_freq.[75,Inf)";"drv_age_lic1_quali_freq.[0,5)";"drv_age_lic1_quali_freq.[5,15)";"drv_age_lic1_quali_freq.[15,30)";"drv_age_lic1_quali_freq.[55,Inf)";"vh_age_quali_freq.[0,5)";"vh_age_quali_freq.[10,15)";"vh_age_quali_freq.[15,Inf)";"vh_cyl_quali_freq.[0,1200)";"vh_cyl_quali_freq.[1200,1400)";"vh_cyl_quali_freq.[1400,1600)";"vh_cyl_quali_freq.[1600,1800)";"vh_cyl_quali_freq.[2100,Inf)";"vh_din_quali_freq.[70,85)";"vh_din_quali_freq.[85,100)";"vh_din_quali_freq.[100,115)";"vh_din_quali_freq.[115,140)";"vh_din_quali_freq.[140,Inf)";"vh_sale_begin_quali_freq.[10,20)";"vh_sale_begin_quali_freq.[20,Inf)";"vh_sale_end_quali_freq.[10,20)";"vh_sale_end_quali_freq.[20,Inf)";"vh_speed_quali_freq.[0,150)";"vh_speed_quali_freq.[170,190)";"vh_speed_quali_freq.[190,215)";"vh_speed_quali_freq.[215,Inf)";"vh_value_quali_freq.[0,10000)";"vh_value_quali_freq.[20000,30000)";"vh_value_quali_freq.[30000,40000)";"vh_value_quali_freq.[40000,Inf)";"vh_weight_quali_freq.[0,800)";"vh_weight_quali_freq.[800,1000)";"vh_weight_quali_freq.[1300,1500)";"vh_weight_quali_freq.[1500,1800)";"vh_weight_quali_freq.[1800,Inf)";"vh_make_bis.AUDI";"vh_make_bis.AUTRES";"vh_make_bis.BMW";"vh_make_bis.CITROEN";"vh_make_bis.FIAT";"vh_make_bis.FORD";"vh_make_bis.MERCEDES BENZ";"vh_make_bis.NISSAN";"vh_make_bis.OPEL";"vh_make_bis.PEUGEOT";"vh_make_bis.TOYOTA";"vh_make_bis.VOLKSWAGEN";"region.AlsaceEst";"region.Aquitaine";"region.AuvergneRhoneAlpes";"region.Bourgogne";"region.Bretagne";"region.Centre";"region.Nord";"region.Normandie";"region.OutreMer-Corse";"region.PaysDeLoire";"region.Provence";"region.PyreneeLanguedoc"
"vh_value_quali_freq.[40000,Inf)";-0,0271232616952975;-0,0280554592278728;-0,0101425217016793;0,00470324813220681;-0,0294501269688568;-0,00804304407413739;-0,0103741992755118;0,00720160891727377;0,0666957651584151;-0,0288417799420294;0,00342819395535971;-0,0690349256869902;-0,0100391907797034;-0,0406867413420727;0,0082481018792896;-0,0418912605264679;-0,0116976388118774;0,00975979477754663;-0,00565038690582878;-0,0135347402361394;-0,0168576473635351;-0,0320243561130793;-0,00941638210488426;-0,0170924724178866;-0,0286460656339386;-0,0153359455384848;-0,0102449652157788;-0,014620187893964;-0,0220749435247737;0,00615560634891945;-0,0110545244586699;0,0379938208843245;-0,0348177652116141;-0,0420014106636779;-0,0664041870826112;-0,0690518280995741;-0,0756287787553377;-0,0257194430391847;0,361063530932103;-0,0664392271292536;-0,0668172942160309;-0,0626920225754767;-0,0410760106190298;0,472676272556171;-0,0515193728663197;-0,032477803793634;-0,0551617410901667;-0,0239742298257423;-0,055144510338257;-0,0583118085837609;0,0373631790487254;0,447381045889049;-0,0551851514635602;-0,0850009895506749;-0,0367661542266042;1;-0,0434104869613402;-0,0798797158264813;-0,019578568830696;0,197703861138465;0,324975369474567;0,121492789741566;0,0627289188403898;0,216994844689806;-0,0588095686783706;-0,0249396779355225;-0,0312905051736653;0,20795788158783;-0,00380554325285916;-0,0283133390550969;-0,0615931283786137;-0,00126819591854344;-0,0198344950706918;0,00322827802954141;-0,0107927386479668;-0,00718767888421063;-0,00556388718050431;-0,0168651866603136;-0,00357988671366215;-0,00966034361723112;-0,00275800255594062;0,00244330909680743;-0,0159103201954197;0,00700890030232414;-0,0125853929420833
"vh_weight_quali_freq.[0,800)";0,113917384646909;0,054726720586321;0,20467287411299;0,0159297707808393;-0,009939264568917;0,00784778621075103;0,0206463896555281;-0,0036130811125864;0,135648282865358;-0,00734521350046278;-0,0679240873663753;-0,0466796852519861;-0,0292206524363065;0,0850372413288788;-0,00760449319212794;0,346559060426101;0,00586218135583966;-0,00878243497116191;-0,00789681540124957;-0,000477644467377781;0,00973723739042756;0,0803188752135614;-0,018577015026659;-0,0278240818159171;0,00381584186949147;-0,0114560896419518;-0,0172647771763451;-0,000231929645683748;-0,0162090893628177;-0,0161380035676477;-0,00815981475734512;-0,123792546986074;-0,0658969391321438;0,336948090967025;0,229074828147093;-0,0422302627734591;-0,15455498656187;-0,0683112281829603;0,156270751135119;-0,00203270677291269;-0,0693162736256843;-0,0888420944151367;-0,0617085887462258;-0,0871071290515332;-0,0407190590973485;0,331987747729817;0,0829017276159204;0,280896174984662;0,476160072353343;-0,211039196135996;-0,142404776670821;-0,0569998272882459;0,363790544725555;-0,0222627948279895;-0,03623465707866;-0,0434104869613402;1;-0,173261886737375;-0,139200048164243;-0,0995887858280408;-0,0498054827917691;-0,0386854544364797;-0,0170232659838348;-0,0385680788842841;0,00864038555359693;0,0624410139803047;-0,00534717287598376;0,0449652085403096;0,000772709423575205;-0,0304279128002518;0,00033249096199705;-0,00973755390137873;-0,0280297097194437;-0,0234876516054453;0,0249080040094666;-0,00610886391303814;0,00610363027380057;-0,000408514637275809;0,00878406894461819;-0,0231024789000538;0,0018005512325556;0,0031119601971189;0,00528980978077506;0,00903313941689195;0,0206107149216569
"vh_weight_quali_freq.[800,1000)";0,0389012503672024;0,0473542041067565;0,0166701018137368;-0,00025043378417375;-0,00992511895279263;0,00157957018821731;0,0540844193120256;-0,00733861879037736;-0,0760506104537392;0,0322341538841034;-0,0441023174147949;0,198756353364471;0,00322721019840957;0,399475158910849;-0,0156811781155621;-0,107266973602895;0,0176385867361681;-0,0249811162739023;-0,00827566852159818;0,015512142263767;0,0206199561481512;0,0760639574921178;0,0167144407325239;-0,015468704307221;0,067534911843888;0,0347420948259238;0,00800781759007093;0,0611920258860858;0,0163550114449305;-0,0349665179998953;0,00813555197577563;-0,0787838444855665;0,117063322807473;0,0610859175041224;0,421578845320487;0,200243444422826;-0,113843729058544;-0,0415734024707388;-0,190391420246402;0,148772316834696;-0,154057215725354;-0,210345691864748;-0,189394518432856;-0,163599008381705;0,197076238017573;0,0237491064006365;0,147738909023508;-0,00359367130785882;-0,0747570699019608;-0,0806977259699242;-0,223676700647948;-0,0995679063698158;0,242037931098086;-0,320047259185568;-0,139230664960526;-0,0798797158264813;-0,173261886737375;1;-0,246746961709365;-0,17653176595456;-0,0882855409707674;-0,0612197554410316;-0,0747103236546642;-0,0679778282015972;-0,0517829813794704;0,0696241765689337;0,0172864795625494;-0,0988597296368535;-0,0037470629901218;0,0135671829882614;-0,00327480951719829;-0,00751670915421285;-0,025171227671219;-0,00647945177924078;0,00259277921902197;0,00173809900382709;-0,00506800502839543;0,0068221810834187;-0,00871659763891053;0,00208264196877566;0,00376279938736976;0,00170080388865161;0,00180769218674019;0,00515933731687211;0,00328686737953502
"vh_weight_quali_freq.[1300,1500)";-0,0486937391697362;-0,0466045591020051;-0,0523267482487578;-0,00459084952452874;0,0116225458265781;-0,00553114170279133;-0,0354686435161092;0,00173582301588855;-0,0084939959563278;-0,00881201959009064;0,0642776395590588;-0,105751686580169;0,0120142631835284;-0,212504381820893;0,0235728822345443;-0,0876469217217005;-0,0110135806936062;0,0183606373088697;0,00486293710766522;-0,0213756455146951;-0,0194422217888247;-0,0504322113339706;-0,0104244368963038;0,0126647408669485;-0,0359929392663936;-0,0215230756112826;-0,00234810735056859;-0,0350894360160546;-0,0130280309619641;0,0249438311947111;-0,00258002670977851;0,0633967135695054;-0,0416331595210469;-0,102514987695458;-0,191829542024405;-0,199202052890136;0,0544857979122009;0,022222026297239;0,0215589456680798;-0,165321804168457;0,0210141657049804;0,189014596857445;0,214702890034583;0,130328188944676;-0,0606106914212072;-0,0837058962938288;-0,106337552676739;-0,0544667170905893;-0,123957488147064;0,107542007130864;0,245893009275315;0,0899522761865254;-0,153492571490336;0,466420587086815;0,0897956742396411;-0,019578568830696;-0,139200048164243;-0,246746961709365;1;-0,141827096461446;-0,0709293416270188;0,0579699220320589;-0,0121886346248221;0,103209330110766;0,0216935011865004;-0,0407638742661653;-0,00823374980406807;0,0569395509677727;-0,00895115758646373;0,0513499550832256;-0,0762347686501082;0,0019476848138401;0,00688682193795505;0,00627567182043202;-0,00865599941934682;-0,0108855522780942;-0,000275928619962923;0,00213032454122776;0,00961738446512606;0,00954189122708385;0,00298493826752474;-0,00367624449026295;0,00436719124244162;-0,0197378078888662;-0,0159412286742277
"vh_weight_quali_freq.[1500,1800)";-0,0290623967468709;-0,0380566769817426;-0,0302894177233342;-0,00031598370620945;-0,00537120288466591;-0,00189455733279871;-0,0266046700307152;0,0110287292226359;0,04989596840795;-0,0292946061016314;0,0489715022408208;-0,110791735472753;0,0013304668636817;-0,22856820815664;-0,00901334689520728;0,0489364661864538;-0,0140305061802529;0,0217261364174952;-0,00674648039906888;-0,0128295077108043;-0,0234239025190096;-0,0539497047331097;-0,023173356182344;0,0061540390653447;-0,0561097645782135;-0,0211132425592554;-0,021067257956296;-0,0289751972301706;-0,0283379154323651;0,0362782581211347;-0,0199447332721428;0,0546037887805814;-0,0517820089430223;-0,0732441940140404;-0,143211171648538;-0,14939190341653;-0,0730855165247344;0,0200887655665469;0,336234934740771;-0,11761456009535;-0,113334502470337;0,012908134322949;0,191545147776025;0,330201369472443;-0,115146238232703;-0,0230394237297219;-0,0677099007158946;-0,0562673555418656;0,0125345124548649;-0,0392184137014038;0,152537576586281;0,223529730354425;-0,117432962726168;0,127940717499197;0,362720417774845;0,197703861138465;-0,0995887858280408;-0,17653176595456;-0,141827096461446;1;-0,0507454351156726;0,0397456099856355;0,0207462646759145;0,0594495667017121;0,0145721005037686;-0,0350750081170168;-0,0279522440629436;0,110185950222213;0,0234739046696767;-0,0118750243886437;-0,0119860946914932;0,0438756564142317;-0,00264708367994284;0,00391861276668602;-0,0105534078206283;-0,00114474678923952;-0,00336229694875461;-0,0144420113788162;-0,00125892733954619;-0,00967170340858524;0,00275483016669421;0,00523067365689916;-0,00611404753944952;0,00324690101827693;-0,00375230100824506
"vh_weight_quali_freq.[1800,Inf)";-0,00181733528432412;-0,0101155329289013;0,0219572985701804;0,00843309297498852;-0,0105225419182013;0,00325249472392608;-0,0112163605605553;0,00800017480721567;0,084190395047704;-0,0346818251661258;-0,000732905490586719;-0,0777197241261728;-0,0129119309125163;-0,119526458081641;0,00687523211682706;0,083430487939539;-0,00563227536376892;0,00735997081183643;0,00352082597534221;-0,00305022851008025;-0,0128948612570114;-0,0177476043450947;-0,0171052682125571;-0,00801662400942188;-0,0352474761572507;-0,0161128227041661;-0,0181823036122598;-0,0167812058256551;-0,029179324066362;0,0191898337934723;-0,0167270846789117;0,0104194217563811;-0,0334103376446524;0,0115138281663646;-0,0724931013660259;-0,0745511125817797;-0,0731103664384055;-0,0357251704097441;0,362333165498537;-0,0479538129086072;-0,0387652000813647;-0,00893684049077758;0,0443343768623984;0,232287470172906;-0,0473406969410833;0,030898079894891;-0,0313783089740867;0,034696568064249;0,0639234081254025;-0,0364080863168917;-0,00588447673594706;0,0355215861480739;-0,0534363097424294;0,0248594948481413;0,134013724159472;0,324975369474567;-0,0498054827917691;-0,0882855409707674;-0,0709293416270188;-0,0507454351156726;1;0,00405437377630148;0,131813161489072;0,0364962865963082;-0,0521370806580072;-0,0206370669959991;-0,0270667323167294;0,0624245751342194;0,094831942501304;-0,0181731080638381;-0,0542697561267547;0,0707871650144731;-0,010674742940389;0,00198251518032689;-0,00248678787121022;0,00688637444655485;0,000803557862630649;-0,0134782754147991;-0,00894102342286841;-0,0124257926638752;-0,0037820666522951;0,0269597338371396;-0,0137020548088562;0,0211130050614516;-0,000492935214717418
"vh_make_bis.AUDI";-0,0103980648849923;-0,00761435901004183;-0,0125576279782997;-0,00842377619670818;0,00399931698679634;-0,000733909088702121;-0,014648215815556;0,00170817497719289;0,0127477203961436;-0,0356806461913215;-0,00164670298374676;-0,0348972172587934;-0,00658025949530759;-0,0434258708584361;-0,00350125185015108;-0,0392470497547509;-0,007467618935523;0,0090269759298273;-0,00466300818481822;-0,0148306244830477;-0,00353992950744358;-0,0208868030166156;0,0167754685712345;0,0256409887184926;-0,0222638425067734;-0,00971673919487499;-0,010131386847327;-0,00436456749955387;0,0202000178349829;0,0219094335957083;-0,0126080571398118;0,00926633997807603;0,0119957479753395;-0,0257955361222089;-0,0558723152685481;-0,0526102341462924;-0,0456514927019803;0,0284029308272679;0,0331623821549109;-0,0467637892557529;-0,0297780030342097;0,0135251941779699;0,0325656889593684;0,183012641966906;0,00355935514534956;-0,0215978351853033;-0,014073336670941;-0,0129517495440367;-0,048194514638135;-0,0381099892979544;0,103859241386476;0,195070929285451;-0,0458023902910038;0,0581004965187291;0,140266298797225;0,121492789741566;-0,0386854544364797;-0,0612197554410316;0,0579699220320589;0,0397456099856355;0,00405437377630148;1;-0,0422652808621497;-0,0152645884052307;-0,0537646534737375;-0,02114767389733;-0,0268195485071851;-0,0220731381753112;-0,0164227118405636;-0,0240083798527683;-0,0610522712158354;-0,0225812883368195;-0,0292701108752029;0,0125997131379312;-0,00888625030978808;0,00220098747179804;-0,000937541472790412;-0,00433232647965749;-0,00643801090346163;-0,00374947874421805;-0,00593878073835534;-0,000917437409428752;-0,0104839268678339;0,00516768679499607;-0,00605266286004246
"vh_make_bis.AUTRES";-0,0214633442396513;-0,0167709793553333;0,0131283052958273;0,00541628464501195;0,00433627566491067;0,000806536148866593;-0,00422897190786904;-0,000550547009190879;0,0182163690463524;-0,0347745194048359;0,00171432440561776;-0,02913641482236;0,00107453809703707;0,027889318503349;0,0169301529216688;-0,0245798080037618;-0,01405874036442;0,00579078386656031;-0,00272153999808634;-0,00779035024260913;-0,0174891699607469;-0,0262995370949093;-0,00364042104476454;0,00381235012334001;-0,0410195804109638;-0,00688661691646279;-0,014753161157431;-0,0087549481650564;-0,0112405209512923;0,0171874910189437;-0,0197419231840656;0,0829739375013433;-0,0468274727247584;-0,0190722387772611;-0,0605626658921913;0,00841517664429196;-0,00129455420675165;-0,0490921919287068;0,132381851227885;0,00199910440453264;-0,0072433021935721;-0,00850646203709602;0,0331130741574424;0,128713204227136;-0,080334633069379;-0,00217052055141299;-0,0490021855026716;0,0157748276837075;0,0495044625618563;-0,0280118250718909;0,0121150733305101;0,0273995622007055;0,0122262945725642;0,00677093067345049;0,0385489570910068;0,0627289188403898;-0,0170232659838348;-0,0747103236546642;-0,0121886346248221;0,0207462646759145;0,131813161489072;-0,0422652808621497;1;-0,0421370437572181;-0,148414323129619;-0,0583769726846891;-0,0740338657679655;-0,0609316651363816;-0,0453339788186416;-0,0662737917027197;-0,168531384889334;-0,0623343852767672;-0,0807985063196607;0,00280096976315855;-0,00415359428038789;0,00605875423344146;-0,00420677039706834;-0,015640618580699;-0,00833857712356704;-0,00740136067150027;-0,0110557511306969;0,017396222563843;-0,0171253143898278;0,035095656428843;0,00299271950036074
"vh_make_bis.BMW";-0,00312137350715568;-0,00188376653611609;0,00346935408273591;0,00590056247683141;-0,0084318291087506;-0,00270575979613704;-0,00298636928581457;-0,0037230876853741;0,00822084580286721;-0,0262216590813368;-0,00759608174784587;-0,0453263734291791;-0,0104953085991043;-0,0141027529643252;-0,00349062870056492;-0,0402228145624464;-0,00675733559989272;0,00243144470126812;-0,00250006068986018;-0,0112958490515506;-0,011203866208831;-0,0104469380482083;-0,00110524043614564;0,00765881458199721;-0,0215444057930003;-0,00918707129126597;-0,00690804117490797;-0,00582342427065085;0,00293946593431362;0,00559626988647309;-0,00825968849018824;-0,00936833462367636;-0,00123056955273978;0,0105459544055592;-0,0561367844528423;-0,0583750477251995;-0,0510427610501789;0,00224890975084336;0,13596022079296;-0,0555117378451289;-0,0506158553926013;-0,0374747589812456;0,0360844217541167;0,289370990641104;-0,00793414290113918;0,0126966776800614;0,00869963656366946;0,0131683986482404;-0,0485285565572078;-0,0673321260026165;0,0979733662725766;0,295590286947744;-0,0456574832059735;0,0148044613066342;0,155803857556511;0,216994844689806;-0,0385680788842841;-0,0679778282015972;0,103209330110766;0,0594495667017121;0,0364962865963082;-0,0152645884052307;-0,0421370437572181;1;-0,053601526117939;-0,0210835097318185;-0,0267381753047368;-0,0220061660582777;-0,0163728836842471;-0,0239355360182163;-0,0608670324962406;-0,0225127744411853;-0,0291813024205306;0,00102888375301571;-0,00449841471329448;-0,00822772289292537;-0,00829178895392398;-0,000220555523408842;-0,00199342914276896;-0,00873526105280669;-0,00191870799552089;0,00583968225788239;-0,00611938322584498;0,00065578340461908;-0,00612234547886193
"vh_make_bis.CITROEN";-0,00466476379573341;-0,0182197431607861;0,026180709356261;-0,00503086835452064;-0,0100912286577096;-0,00512180520891334;0,00515878174783493;0,00049737880514279;-0,0182753475824364;0,0590193631560762;0,00451342177288747;-0,011377132622409;0,000787701634699409;-0,0342582829256915;-0,0113269228737478;0,0631591583106785;0,0116614613418553;0,00357108230855832;-0,00331617341561044;0,00663654994608931;0,00576723532402015;0,0113976314459054;-0,0339117712113345;-0,0337175261786856;0,0432306361100941;-0,0129262753149283;0,0193198531411539;-0,0118679753687227;-0,0266167840462845;-0,0292262497533548;0,0468572994360683;0,00945467454345904;-0,0319934465186827;0,0138584509954382;0,0569413285308376;0,0107947806475847;0,00130474402990236;0,0324751699187295;-0,104340075034044;-0,0210245519014358;0,0599551473850695;-0,0203433499445619;-0,0633121414328236;-0,0978633126707186;-0,0643631863461226;0,0471624551997036;-0,0501954068710579;0,0459654960015062;0,0937073078736197;-0,042200811073738;-0,0286220819432087;-0,0694492363184801;0,0716093374148064;0,0106733268299755;-0,0534636912524964;-0,0588095686783706;0,00864038555359693;-0,0517829813794704;0,0216935011865004;0,0145721005037686;-0,0521370806580072;-0,0537646534737375;-0,148414323129619;-0,053601526117939;1;-0,0742599515066492;-0,0941767109348723;-0,0775097147069744;-0,0576682707899093;-0,0843053062136011;-0,214384746136602;-0,0792940814668793;-0,102781848478439;0,00698288001055724;-0,00213232777903225;0,0044917935042059;0,0112133945418485;0,00788609024326411;0,0189683684362655;-0,0012692154992216;0,0113658324724195;-0,0061930140112621;0,0129556015704184;-0,0204209889830149;0,00285147072309385
"vh_make_bis.FIAT";0,0119753102681268;0,0108718862421861;0,0106114779252331;-0,00342010547730848;0,0160440647325483;-0,00125549169178312;0,00940791812912311;0,000833621731334337;0,00727022217561724;-0,00819101861006454;-0,00164058150516387;0,0187611431899287;0,00309476226983845;0,0625221597975898;-0,00483594286963626;0,00777729861933516;0,000204944379680347;-0,00330895018871391;-0,00637696981042989;-0,000519881041347686;0,00548041036165998;0,00595209470250613;0,001582979960441;-0,00363586442052402;0,00342861135290614;0,00465975023993794;0,00594419755599127;0,00314207696486996;-0,00257436560869322;0,00544729614940617;-0,00037385715610504;0,0122318290228533;0,00790951291347032;0,00230554036384221;0,0262193571805324;0,125664378679473;-0,0730984074844756;-0,0125597013983661;-0,0443255950597891;0,0326894258939678;-0,0426191526852011;-0,0308911413525078;-0,0215399882961713;-0,0466489096389391;0,0122946754133608;-0,0227370454116042;0,0187884713034646;-0,0254966968412897;0,0370654504410626;-0,0548932900673969;-0,0610552244825956;-0,0280877643764586;0,111376348745713;-0,0602293872388826;-0,0372139886280644;-0,0249396779355225;0,0624410139803047;0,0696241765689337;-0,0407638742661653;-0,0350750081170168;-0,0206370669959991;-0,02114767389733;-0,0583769726846891;-0,0210835097318185;-0,0742599515066492;1;-0,0370432662147938;-0,0304875055374227;-0,0226831143900824;-0,0331604689778326;-0,0843256378853691;-0,031189364545407;-0,0404279926262068;-0,00700146048741407;-0,000476937998296113;0,0100723912635748;0,00357504608279986;-0,00716499100049277;-0,00574673488848009;-0,00660049577190202;-0,00754600867555404;0,00717390609840012;-0,0122111206606135;0,00967666280019952;0,00518623379362505
"vh_make_bis.FORD";0,00976326438388562;0,00859486960672727;-0,00562012003348292;0,0056300430232612;0,0151896358477811;0,0011390263726244;0,000895417392965578;-0,00333734457432542;0,0034090068730573;-0,00317809044664571;-0,00718815170672346;0,00712520906834726;-0,00270826399510342;0,00327388247806266;-0,00613295840478041;0,0027673712628056;0,00194687396264448;0,000645911322565923;-0,00186852247899419;-0,004141605936494;0,00291383834332429;0,00741564361102768;-5,42594604829059e-05;-0,00349358773633407;-0,00188493470929833;0,00378597729445288;-0,00321137158136719;-0,00482477218417604;0,00292151410812574;0,00454892053811283;-0,00813258783788644;-0,00531242639155017;0,0212483726045363;-0,00787273451879288;-0,0792829427476968;0,118079992428175;-0,029919569393564;0,153650150834996;-0,0191610248192938;0,0313273230252699;-0,00710741124658584;-0,0283149409756681;0,0323040073826356;-0,0426908521512631;-0,00232470777775874;-0,0179114781402924;-0,00320564182161842;0,00388174224748569;-0,00628285332077333;-0,00605724203998104;-0,0208456929723264;-0,0323987015907128;-0,00137518402319716;-0,0217407965429609;-0,0350354704065756;-0,0312905051736653;-0,00534717287598376;0,0172864795625494;-0,00823374980406807;-0,0279522440629436;-0,0270667323167294;-0,0268195485071851;-0,0740338657679655;-0,0267381753047368;-0,0941767109348723;-0,0370432662147938;1;-0,0386643532330624;-0,0287667991114451;-0,042054214122541;-0,106942046990403;-0,0395544530994226;-0,0512709111437342;0,0027808117279799;0,0178216725207576;-0,0101520055821213;-0,00422436156392998;0,00288626420547193;-0,000120530568586747;0,000557028064300088;-0,00252178260645949;6,60839451419959e-05;-0,00363951047192535;0,00221717662868963;0,00801576136420919
"vh_make_bis.MERCEDES BENZ";-0,00598460441034923;-0,00920113483222045;0,00994542795153132;0,0143017031146173;-0,0317692698238576;0,00420366924825099;-0,00233380643719936;0,00612623154191093;0,0678466801447649;0,010882529742236;-0,0103757476382892;-0,064333544547018;-0,0125161007083683;-0,0769926061246058;-0,00504757334956205;0,0437256394252213;-0,00703295649549827;0,00738675589526339;-0,00161145095830519;-0,000791064821549183;-0,00197756427090594;-0,0158104315278298;-0,0163618197814917;-0,0413154026663098;-0,00744515341199002;-0,0145505774922538;0,000716432847967477;-0,0162404077142535;-0,0257686776999588;-0,0170829624827002;0,00775324333200126;-0,0178834957541833;-0,00733831665753203;0,008431669898034;-0,0811757885014865;-0,0797745457807586;-0,0842404632891681;0,0347378566883244;0,335673395912186;-0,0289162982473007;-0,0262106631944686;-0,010648889809906;0,0550936576304086;0,218997695478892;-0,00866938031394023;0,0143999882250673;-0,0367684574752513;0,0433026855303218;-0,00140775128945417;-0,0257022457224394;0,0298725918210927;0,272338910338541;-0,0641393721691954;0,0677860072362097;0,198474023657686;0,20795788158783;0,0449652085403096;-0,0988597296368535;0,0569395509677727;0,110185950222213;0,0624245751342194;-0,0220731381753112;-0,0609316651363816;-0,0220061660582777;-0,0775097147069744;-0,0304875055374227;-0,0386643532330624;1;-0,0236757725984176;-0,0346116370651163;-0,0880158955449;-0,0325542731816875;-0,0421972020053416;0,00270445802507048;-0,00628212761320572;-0,0162400737319215;-0,00887033823293473;-0,0070639848014199;-0,00348433261446;-0,0075309967638946;-0,00611208663509032;-0,000591590336094367;-0,0138203264836332;0,0161644028179473;-0,00515198914144149
"vh_make_bis.NISSAN";-0,00124134441798918;0,00275069819013261;-0,00796794713706059;0,00232450847601743;0,00123801898741513;-4,33185945551436e-05;0,0061988051873471;-0,0040055581317278;0,00951453233222549;-0,00638273086511773;0,00676468624119695;0,0109762467048549;0,00492423573200975;0,0082027916971864;-0,00375546249724852;0,00321953028525355;-0,00391267064053027;-0,0026347381076939;0,00801984657119255;0,00107817634049918;-0,00555229070436547;-0,00423057201014929;-0,003941802640902;-0,00785612012387832;-0,00617949581154518;0,000199132735833671;-0,00762118435496915;-0,000253739970466805;-0,0133688519587452;0,00631378446987859;-0,00313137312455375;0,00571547822469906;-0,00871352005817232;-0,00753280799599797;-0,025413960802263;0,0189013756461315;-0,00478736514547408;-0,0195626815641438;0,0976228573868441;-0,0100061757971574;-0,00871405378440023;0,00175617508669585;0,0460453479380753;0,0165013915715048;-0,0193510028116082;-0,0160777000001852;-0,00524338997166046;-0,0209358793556658;-0,00382026292852657;0,00799187742051785;-0,0381373843546043;-0,0155069423281301;-0,0112591893037356;0,0221182129224757;0,0138113603424235;-0,00380554325285916;0,000772709423575205;-0,0037470629901218;-0,00895115758646373;0,0234739046696767;0,094831942501304;-0,0164227118405636;-0,0453339788186416;-0,0163728836842471;-0,0576682707899093;-0,0226831143900824;-0,0287667991114451;-0,0236757725984176;1;-0,0257515237451078;-0,0654850107149595;-0,0242208173298993;-0,0313952861395526;-0,00416441647832395;0,00296842105184207;-0,00163782835032524;-0,0055595126018554;-0,00720175958479394;0,000249146622577779;-0,00884326155239158;-0,00208362777362283;0,0118530225158783;-0,00998177031619151;0,010019407509321;0,00573052464431883
"vh_make_bis.OPEL";0,00276916198863453;0,013249228965692;-0,0134603597806528;-0,00194275622068533;0,0257839797439579;-0,0048901809437046;-0,00177902323795573;0,00123887167779327;-0,0111126117937596;-0,0151056012819605;0,00442939249095128;0,0165065107349429;0,00473811516915107;0,0178086210299978;-0,00549011460665525;-0,0359538736606196;-0,00910391260091379;0,00137228861347296;0,00251963832810944;0,00208748813422573;0,000116886594283684;0,00281902663145643;0,0125843078244994;0,0263255104957282;-0,00412942588976331;0,0017189199560164;-0,00155871711367721;0,00661494385375335;0,0173880162042371;0,020378607500536;-0,0121023170913932;-0,00935189969822325;0,017998732720897;-0,00979105830939829;0,00334939100121461;0,0330943838108804;-0,0474098210304734;0,124987291054148;-0,0186163596167755;0,0231247129816319;-0,0399572034292748;0,034647661233304;0,034914549031106;-0,0391271916693956;0,0210093623551782;-0,0391064435235559;0,0225704814850975;-0,0256011925527628;-0,0187118862371191;0,0490418474715772;-0,0371702635602335;-0,0180984608321724;-0,0098504356433368;0,00564076872588917;-0,0348895101020347;-0,0283133390550969;-0,0304279128002518;0,0135671829882614;0,0513499550832256;-0,0118750243886437;-0,0181731080638381;-0,0240083798527683;-0,0662737917027197;-0,0239355360182163;-0,0843053062136011;-0,0331604689778326;-0,042054214122541;-0,0346116370651163;-0,0257515237451078;1;-0,0957326065981436;-0,0354084385359818;-0,0458968020959237;0,00934219932361108;0,00180471375848198;-0,000192587837980284;-0,00822777719344601;0,0059721720003089;-0,00758296664597016;0,0224813707119266;-0,00606745642531857;-0,00233669445337362;-0,00902616839135014;-0,0104720483117108;-0,00392646365456641
